Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Editor,Publisher,Date Published,Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,Word Count,Number of Pages,Format,Dimensions,Weight,List Price,Language,DDC,LCC,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Uploaded Image URL,Activities
The Circus Ship,,,,,Chris Van Dusen,"Dusen, Chris Van",,,,,Candlewick Press,,2009,,Juvenile Fiction,"With stunning artwork and a rhyming text, the illustrator of the Mercy Watson books tells a tale of human-animal connection full of humor and heart.  When a circus ship runs aground off the coast of Maine, the poor animals are left on their own to swim the chilly waters. Staggering onto a nearby island, they soon win over the wary townspeople with their kind, courageous ways. So well do the critters blend in that when the greedy circus owner returns to claim them, villagers of all species conspire to outsmart the bloated blowhard. With buoyant rhymes and brilliantly caricatured illustrations evoking the early nineteenth century, Chris Van Dusen presents a hugely entertaining tale about the bonds of community — and a rare hidden-pictures spread for eagle-eyed readers of all ages.",,,,,,,40,,,,,English,,,,9780763630904,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.398087024,,,,,,auRNKjrhn50C,,0,,
Spork,,,,,Kyo Maclear,"Maclear, Kyo",,,,,Kids Can Press Ltd,2010/09/01,2010,,Juvenile Fiction,"His mum is a spoon. His dad is a fork. And he's a bit of both. He's Spork!Spork sticks out in the regimented world of the cutlery drawer. The spoons think he's too pointy, while the forks find him too round. He never gets chosen to be at the table at mealtimes until one day a very messy ... thing arrives in the kitchen who has never heard of cutlery customs. Will Spork finally find his place at the table?This ?multi-cutlery? tale is a humorous and lively commentary on individuality and tolerance. Its high-spirited illustrations capture the experience and emotions of anyone who has ever wondered about their place in the world.",,,,,,,32,,,,,English,,,,9781553377368,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.382328987,,,,,,LGwnE39vT6QC,,0,,
Dinosaur Parade,,,,,Shari Halpern,"Halpern, Shari",,,,,Macmillan,2014/10/07,2014,,Juvenile Fiction,"Some dinosaurs are tall. Some dinosaurs are very small. Some dinosaurs walk on two legs, others on four. And some dinosaurs look sweet while others look scary.This colorful parade of dinosaurs is a visual feast for very young fans of prehistorical creatures. The simple text and bold illustrations are ideal for preschoolers who are fascinated with these magnificent animals.",,,,,,,32,,,,,English,,,,9780805092424,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.367452979,,,,,,ufuKAwAAQBAJ,,0,,
Fairy houses of the Maine coast,,,,,Maureen Heffernan,"Heffernan, Maureen",,,,,Down East,,2010,,Fairies in art,,,,,,,,72,,,,,,,,,9780892727872,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.355533957,,,,,,,,0,http://images.amazon.com/images/P/089272787X.01Z.jpg,
Cat Up a Tree,,,,,Ann M. Hassett,"Hassett, Ann M.",,,,,Houghton Mifflin,,1998,,Juvenile Fiction,"Worried when she spots a cat up a tree, Nana Quimby frantically rings the firehouse for help, only to discover that the fireman no longer rescues cats in trees. What is she to do? She looks out the window again to discover five cats up the tree. And the cats keep coming - too many to count - in all sorts of zany colors, shapes, and sizes. Frantic, Nana Quimby calls the police station, the pet shop, the zoo, and even city hall, but no one will respond to her plea.Children will love counting all the irresistible cats in John Hassett's lively artwork, as the town that refuses to help finds itself caught in a hilarious quandary and finally learns the importance of lending a hand.John and Ann Hassett collaborated on ""We Got My Brother at the Zoo"" and ""Charles of the Wild,"" which ""Booklist"" described as humorous, winsome, and cozy.",,,,,,,28,,,,,English,,,,9780395884157,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.339547991,,,,,,aMQWAQAAMAAJ,,0,,
Too Many Fairies,,A Celtic Tale,,,Margaret Read MacDonald,"MacDonald, Margaret Read",,,,,Marshall Cavendish,,2010,,Juvenile Fiction,"There was once an old woman who hated chores. ""Work! Work! Work! How I hate it! Hate it! Hate it!"" One day some fairies show up. They . . . clankety clankety-clankety --clean all the dishes. Swishety-swishety-swishety --sweep the house. Flumpety-flumpety-flumpety -- shake out the bedclothes. Clickety-clickety-clickety --work on all the knitting. But then there is nothing left to do. So, they tear everything apart and start again! Clankety-clankety-clankety, swishety-swishety-swishety . . . . The fairies are driving the old woman crazy! How will she get them to leave? Lively watercolor illustrations add to this Celtic retelling by master storyteller Margaret Read MacDonald. An author's note is also included.",,,,,,,32,,,,,English,,,,9780761456049,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.310173034,,,,,,Mxrsgy3j_kIC,,0,,
Hero Dad,,,,,Melinda Hardin,"Hardin, Melinda",,,,,Marshall Cavendish,,2010,,Juvenile Fiction,"A young boy demonstrates that while Dad differs from a traditional superhero, as an American soldier he is a superhero of a different kind.",,,,,,,32,,,,,English,,,,9780761457138,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.276558041,,,,,,Zb0oQQAACAAJ,,0,,
Too Many Frogs!,,,,,"Ann M. Hassett, John Hassett","Hassett, Ann M.",,,,,Houghton Mifflin Harcourt,,2011,,Juvenile Fiction,"Nana Quimby has a problem. She wants to bake a cake, but it seems her cellar is filled with water! Too much water! Nana puts a call in to the plumber, who makes a house call. After the plumber leaves and the water is gone, with just one thump, Nana Quimby has an even bigger problem: TOO MANY FROGS! First one frog comes from the basement. Then ten frogs. Then twenty, thirty, then more! Nana Quimby goes about her cake-making business. But the thumping, bumping, banging, bonking frogs become too much to ignore! With the help of some clever neighborhood kids, will Nana Quimby be able to solve her problem and enjoy her cake in peace and quiet? CROAK!",,,,,,,32,,,,,English,,,,9780547362991,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.265097975,,,,,,qkgq35Dbj2MC,,0,,
All Aboard!,,,,,"Sonia Sander, Scholastic Inc","Sander, Sonia",,,,,Scholastic Inc.,,2010,,Juvenile Fiction,Build your LEGO City library with these adventures!The cargo train is busy loading and unloading. Move the fork lift! The big crane can lift a car onto the train! Destination: Lego City! Emerging readers will be on the right track with this Level 1 reader.,,,,,,,31,,,,,English,,,,9780545177641,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.253337025,,,,,,BUHu_AyzaBIC,,0,,
The Night Pirates,,,,,Peter Harris,"Harris, Peter",,,,,Scholastic Press,,2006,,Juvenile Fiction,"A perfectly pitched, irresistibly charming read-aloud picture book for the youngest pirate enthusiasts!  ""Down, down, down the dark, dark street they came. Up, up, up the dark, dark house they climbed. Stealthy as shadows, quiet as mice. Only the moon was watching when they arrived. Only the moon was watching when they left. Only the moon & one little boy.""  Tom is awoken by a band of rough, tough little girl pirates, so what does he do? He joins their ranks! Together they set sail in search of treasure. But what will happen when they meet a crew of rough, tough grown-up pirates? Readers will be swept up in the spare, jaunty text, & quirky illustrations in this unexpected bedtime adventure.",,,,,,,32,,,,,English,,,,9780439799591,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.241140007,,,,,,EWBUAAAACAAJ,,0,,
Just Like My Dad,,,,,Tricia Gardella,"Gardella, Tricia",,,,,Harper Collins,,1993,,Juvenile Fiction,Follow a little boy and his dad through the day as they saddle up their horses and spend the day together mending fences and herding cattle in this gentle celebration of the loving relationship between father and child. Full color.,,,,,,,32,,,,,English,,,,9780060219376,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.229626059,,,,,,UtnzhhwMWysC,,0,,
The Greatest Dinosaur Ever,,,,,Brenda Z. Guiberson,"Guiberson, Brenda Z.",,,,,Henry Holt and Company,2013/10/22,2013,,Animals,"Which dinosaur was the greatest? Was it the tallest, the biggest, the strongest, the smartest, the weirdest, the fastest, or the smallest? Or was it the oldest bird, the best parent, the one with the best night vision, the best armor, or the longest tail spikes? In this picture book from Brenda Z. Guiberson, fascinating facts and spectacular illustrations will inspire young readers to choose their own favorite dinosaurs!",,,,,,,,,,,,,,,,9780805096255,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.220952033,,,,,,,,0,https://is5-ssl.mzstatic.com/image/thumb/Publication6/v4/f1/04/7c/f1047c03-e02f-7f6b-b641-cbfa9065d5c5/source/512x512bb.jpg,
All the Colors of the Earth,,,,,Sheila Hamanaka,"Hamanaka, Sheila",,,,,HarperCollins,1994/08/15,1994,,Juvenile Fiction,"Celebrate the colors of children and the colors of love—not black or white or yellow or red, but roaring brown, whispering gold, tinkling pink, and more.Included in Brightly.com's 2017 list of recommended diverse poetry picture books for kids, this beautifully illustrated book ""celebrates the beauty of diversity to the fullest through engaging, rhyming text,"" commented Charnaie Gordon in her Brightly.com review. All the Colors of the Earth ""would be a wonderful book to use in multicultural classrooms in schools.""""How better to celebrate ethnic diversity than to look to children, the hope of the future? This glorious picture book does just that.""—Booklist""A poetic picture book and an exemplary work of art. The simple text describes children's skin tones and hair in terms of natural phenomena and then describes love for these children with rich colors and flavors. A celebration of diversity."" —School Library Journal",,,,,,,32,,,,,English,,,,9780688111328,0,0,,Unread,,,,,,,0,,,,2018/06/21 07:38:39.151545047,,,,,,8di2QgAACAAJ,,0,,
Aunt Ippy's museum of junk ; Uncle Wizzmo's new used car,,,,,Greenblat,Greenblat,,,,,MCA Universal Home Video,,1993,,,,,,,,,,,,,,,,,,,9780060220983,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:13:12.685132980,,,,,,,,0,,
Truck Stuck,,,,,Sallie Wolf,"Wolf, Sallie",,,,,"Triangle Interactive, Inc.",2018/03/29,2018,,Juvenile Fiction,"Move that truck! When a truck gets stuck under a bridge, it causes a terrible traffic jam that soon turns into a block party. When attempts to remove the truck fail, two kids, some balloons, and a dog save the day. Sparse text, energetic rhyme, and clever illustrations bring depth to this simple tale.",,,,,,,72,,,,,English,,,,9781684446506,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:09:11.426298975,,,,,,Op1TDwAAQBAJ,,0,,
The Marshmallow Incident,,,,,"written by Judi Barrett, drawn by Ron Barrett","Barrett, written by Judi",,,,,Scholastic Inc.,,2009,,Juvenile Fiction,"From the creators of the bestseller CLOUDY WITH A CHANCE OF MEATBALLS comes another zany, laugh-out-loud picture book!The Town of Left and the Town of Right are separated by a dotted yellow line, and no one on either side can remember how things got to be this way! One day, an unlucky citizen crosses the line--forcing the Order of the Ambidextrous Knights who guard the border to take action. Unfortunately, the only ammunition they have around is marshmallows--50,000 boxes worth! So begins the Marshmallow Incident, a tale of Left and Right, and Right and Wrong, with an incredibly silly but delicious dose of Mallo-Puffs and Marsh-Pillows thrown in. Kids will read it once and then beg for s'more!",,,,,,,40,,,,,English,,,,9780545046534,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.282680034,,,,,,oD4xY0UEQIAC,,0,,
"KokoCat, Inside and Out",,,,,Lynda Graham-Barber,"Graham-Barber, Lynda",,,,,Gryphon Press,,2012,,Juvenile Fiction,"""This book should be required reading for all cat owners! Lynda Graham Barber's careful, direct words combine with Nancy Lane's beautiful, realistic illustrations to present a vivid picture of the comfort and security of an indoor cat, contrasted with the frightening, life-threatening dangers faced outdoors. KokoCat, Inside and Out gets across an important message without ""preaching,"" in a manner that will appeal to all ages of cat lovers as well as to the uninitiated. An important book with a vital point!""  - Libby Phillips Meggs,author of Go Home!:The True Story of James the Cat   ""If any lost cat deserves to be found (and of course they all do), it is KokoCat. I love the artwork and the details about KokoCat's personality. Follow her outdoor adventure and learn why it is better to be inside than out."" --Pet Detective Kat Albrecht, Founder, Missing Pet Partnership   One day, KokoCat, a well-loved housecat, sees an open door, a chance to escape her pleasant life, to explore an exciting world outdoors. Once outside, she finds that life is more frightening and less enjoyable than she bargained for. Hungry, lost, and alone, KokoCat takes shelter under a dumpster and dreams of her former life inside. In vibrant images, KokoCat's story shows the reader that keeping a domestic cat indoors is better both for the well being and longevity of the cat as wellas for the birds and wild animals on which a cat preys. The book's final page for parents and adults offers important information, provocative questions, and tips to increase young readers' awareness of this important animal health and welfare issue.  Lynda Graham-Barber's abiding passions for writing and animals have intermingled for four-decades, as children's book editor, writing teacher, author of thirteen books, and animal rights advocate. The author, who holds an MFA in writing for children from Vermont College, lives in a small stone cottage, which she helped build, situated on 160 wooded acres in the Northeast Kingdom, Vermont, with her artist husband David and their rescued dog Biscuit.  Nancy Lane has been an award-winning illustrator for the last twenty years. Her picture books includeCall the Horse Lucky andA Home for Dakota (both from The Gryphon Press). She lives in the Finger Lakes region of upstate New York with her family and her rescued dog and cats.",,,,,,,24,,,,,English,,,,9780940719125,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.276401042,,,,,,H58OywAACAAJ,,0,,
Pink,,,,,Nan Gregory,"Gregory, Nan",,,,,Groundwood Books Ltd,,2007,,Juvenile Fiction,"Obsessed with the color pink--the kind the rich girls have--Vivi, whose father is a truck driver, has her heart set on a bride doll in a dress of perfect glistening pink, and, saving her hard-earned money, goes to buy it until something surprising happens that changes her mind.",,,,,,,32,,,,,English,,,,9780888997814,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.271183013,,,,,,MQAzELoyomEC,,0,,
T. Rex and the Mother's Day Hug,,,,,Lois G. Grambling,"Grambling, Lois G.",,,,,HarperCollins,2011/03/15,2011,,Juvenile Fiction,"Mother's Day is here, and T. Rex wants to plan something extra special for his mama. He really wants to do something instead of just giving something. T. Rex is sure he has a perfect gift idea, but will Mama Rex love it, too?",,,,,,,32,,,,,English,,,,9780060531287,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.265048027,,,,,,iGwvSgAACAAJ,,0,,
Drummer boy of John John,,,,,Mark Greenwood,"Greenwood, Mark",,,,,Lee & Low,,2012,,Steel drum (Musical instrument),"""A story inspired by events in the boyhood of Winston ""Spree"" Simon, a pioneer in the development of the steel drum, in which he discovers he can create tunes by banging on discarded cans. Includes author's note, glossary, and sources""--Provided by publisher.",,,,,,,,,,,,English,,,,9781600606526,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.259250998,,,,,,,,0,http://images.amazon.com/images/P/1600606520.01Z.jpg,
Ant and Grasshopper,,,,,Luli Gray,"Gray, Luli",,,,,Simon and Schuster,2011/03/08,2011,,Juvenile Fiction,"When Ant spies a carefree Grasshopper playing a fiddle outside on the lawn, Ant immediately harrumphs at the insect's foolishness and continues to go about his very serious business of gathering and counting his food for the winter. But Ant finds Grasshopper's music and whimsy more catchy than he'd like, and soon he's distracted by his own rhyming and doodling! When the harsh winter hits and Ant finds Grasshopper cold and hungry in the snow, he can't help but bring him inside. Only after opening his home to Grasshopper does Ant realize that music, dancing, and laughter have their place in his life, too. Luli Gray's funny twist on this fable will have readers giggling and singing. With Giuliano Ferri's lush and whimsical illustrations, this book is both heartwarming and lovely to behold.",,,,,,,32,,,,,English,,,,9781416951407,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.253798961,,,,,,Ms5n8_feLFQC,,0,,
Ella Bella Ballerina and Cinderella,,,,,James Mayhew,"Mayhew, James",,,,,Barron's,,2009,,Juvenile Fiction,"(back cover)  Theaters are enchanted places and Ella Bella's ballet lessons at the old theater have a magic all their own...   As soon as the tune from a mysterious music box begins to play, Ella Bella finds herself dancing into the world of the Cinderella  ballet. But can Ella Bella help Cinderella attend the royal ball?   Discover the magic of famous ballets in the charming Ella Bella Ballerina books, created by the popular children's author and illustrator James Mayhew. Another book in this series is  Ella Bella Ballerina and the Sleeping Beauty, also available from Barron's.   (front flap)   Ella Bella Ballerina and Cinderella   Written and Illustrated by James Mayhew  Ella Bella loves Madame Rosa's ballet class, which is held at an old theater that seems touched by magic. One day, when Ella loses one of her slippers, Madame Rosa lends her another pair for dancing--and is then reminded of Cinderella and her story of the lost slipper. Madame Rosa recounts the tale to her students, and Ella Bella listens with heightened interest. When their day's lesson is over, Ella lingers at the theater, then opens Madame Rosa's magical music box and listens as it plays melodies from the Cinderella ballet. Suddenly, Cinderella's fairy godmother appears, and Ella Bella is transported into the beloved story of Cinderella. This delightful book's final page describes the ballet Cinderella, with music by the great Russian composer, Sergei Prokofiev.   (back flap)   ABOUT THE AUTHOR  James Mayhew was born in Blundeston, a tiny village in Suffolk, England. Today he lives with his wife and son in Letchworth Garden City, England. The author and illustrator of many popular children's books, James Mayhew claims that he began writing so that he would have something to illustrate. He is also the author of  Ella Bella Ballerina and The Sleeping Beauty,  published in North America by Barron's.",,,,,,,32,,,,,English,,,,9780764162688,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.246462941,,,,,,MFv1PgAACAAJ,,0,,
Billy's Bucket,,,,,Kes Gray,"Gray, Kes",,,,,Candlewick Press,,2003,,Juvenile Fiction,"A fantastical birthday story reminds us never to underestimate the power of an empty bucket - or a child’s imagination!  Billy’s birthday is coming, and there’s only one thing he wants. It’s not a computer game, or new sneakers, or a shiny new bike - it’s a bucket, and just one special bucket will do. Billy knows it when he sees it, and sure enough, when he fills it with water, he discovers a magnificent world of sea creatures inside! ""You must never ever borrow my bucket,"" Billy warns his mom and dad. But do they listen? Children will cheer - and parents take heed - at this magical tale of a very determined boy who knows what he wants and has the faith and creativity to get it.",,,,,,,32,,,,,English,,,,9780763621278,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.239774942,,,,,,lZ8BAAAACAAJ,,0,,
Dragon's Extraordinary Egg,,,,,Debi Gliori,"Gliori, Debi",,,,,Bloomsbury Publishing USA,2014/10/14,2014,,Juvenile Fiction,"In this heartwarming story, a dragon in need of an egg finds an abandoned egg in need of a mommy. It seems like the perfect fit, but when that egg hatches, the little baby doesn't look like all the other dragons. In fact, he looks a lot like a penguin! Of course, his mommy loves him no matter what. But the other young dragons aren't so sure. Little do they know that their feathered friend's differences will save the day! Sometimes things happen for a reason . . . and some families are just meant to be together.",,,,,,,32,,,,,English,,,,9780802737595,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.231541037,,,,,,Bt85BAAAQBAJ,,0,,
"Harry and the Dinosaurs Say ""Raahh!""",,,,,Ian Whybrow,"Whybrow, Ian",,,,,Random House,,2004,,Juvenile Fiction,"Harry and his beloved dinosaurs have a dental appointment and they are all very nervous—especially Tyrannosaurus, who has so many teeth. But with Harry’s reassurances and a magic button to make him grow big, Tyrannosaurus agrees to let Dr. Drake take a look. Funny, accessible illustrations and a gentle text help alleviate the fear of this very typical life-lesson.",,,,,,,28,,,,,English,,,,9780375825422,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.223160982,,,,,,hTgPAAAACAAJ,,0,,
How to be Friends with a Dragon,,,,,Valeri Gorbachev,"Gorbachev, Valeri",,,,,Albert Whitman and Company,,2012,,Juvenile Fiction,"Wouldn't it be fun to have a dragon for a friend? But that's not going to happen if you don't know the rules. Simon's big sister, Emma, knows them all: DON'T poke a dragon when he's taking a nap; he might sneeze fire. DON'T be surprised if the dragon fries some eggs with his breath. DO be sure to wear a seat belt should you ever ride on his back...Simon is determined to master every last rule, because then maybe, just maybe, he'll get the chance to embark on what is sure to be the adventure of a lifetime.",,,,,,,32,,,,,English,,,,9780807534328,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.212615966,,,,,,Y2UoMNIb5iEC,,0,,
If I Built a Car,,,,,Richard Whelan,"Whelan, Richard",,,,,Dutton Children's Books,,2005,,Juvenile Fiction,"If I built a car, it'd be totally new! Here are a few of the things that I'd do. . . . Young Jack is giving an eye-opening tour of the car he'd like to build. There's a snack bar, a pool, and even a robot named Robert to act as chauffeur. With Jack's soaring imagination in the driver's seat, we're deep-sea diving one minute and flying high above traffic the next in this whimsical, tantalizing take on the car of the future. Illustrations packed with witty detail, bright colors, and chrome recall the fabulous fifties and an era of classic American automobiles. Infectious rhythm and clever invention make this wonderful read-aloud a launch pad for imaginative fun.",,,,,,,32,,,,,English,,,,9780525474005,0,0,,Unread,,,,,,,0,,,,2018/06/14 16:08:54.181463003,,,,,,YmglAQAAIAAJ,,0,,
Winners Never Quit!,,,,,Mia Hamm,"Hamm, Mia",,,,,Harper Collins,2004/08/17,2004,,Juvenile Fiction,"Free Mia Hamm photo inside! Mia loves playing soccer. That is, until she has trouble scoring a goal when her team is about to lose. Before she can lose, she quits. Fed up with her attitude, Mia's brothers and sisters will not let her play with them anymore. Will Mia learn that beinga team player is more important than winning or losing the game? This wonderful and motivating story from America's soccer champion shows kids that: Winners Never Quit!",,,,,,,32,,,,,English,,,,9780060740504,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:24:17.545215010,,,,,,AAqJVquTtN8C,,0,,
Digger Dog,,,,,William Bee,"Bee, William",,,,,Candlewick Press,,2014,,Juvenile Fiction,"Digger Dog loves to dig up bones, the bigger the better. But for the biggest bone in the world, what will Digger Dog need? The biggest digger in the world, of course! All through the story, the diggers get bigger, the hole gets deeper, and there is a fantastic fold-out surprise at the end!",,,,,,,36,,,,,English,,,,9780763661625,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:23:36.206508994,,,,,,qPRbngEACAAJ,,0,,
Flying,,,,,Gail Gibbons,"Gibbons, Gail",,,,,Holiday House,,1986,,Juvenile Nonfiction,"Presents a brief history of flight, from balloons to more sophisticated means of air transportation such as helicopters, jet planes, and shuttles.",,,,,,,32,,,,,English,,,,9780823405992,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:23:16.461097955,,,,,,nL4zGQAACAAJ,,0,,
If You Made a Million,,,,,David M. Schwartz,"Schwartz, David M.",,,,,Harper Collins,1994/11/15,1994,,Juvenile Fiction,"If You Made a MillionHave you ever wanted to make a million dollars? Marvelosissimo the Mathematical Magician is ready, willing, and able to explain the nuts and bolts -- as well as the mystery and wonder -- of earning money, investing it, accruing dividends and interest, and watching savings grow. Hey, you never know!An ALA Notable Book A Horn Book Fanfare Selection A School Library Journal Best Book of the Year A Teachers' Choices Selection",,,,,,,40,,,,,English,,,,9780688136345,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:22:38.375874042,,,,,,VggHkiTFVbgC,,0,,
Boat Book,,,,,Gail Gibbons,"Gibbons, Gail",,,,,"Holiday House, Incorporated",2018/05/01,2018,,Juvenile Nonfiction,"A nonfiction board book that introduces a flotilla of different exciting boats to toddlers. Rowboats, canoes, sailboats, speedboats, cruise ships, submarines, tugboats, and more! Boats come in all sizes and we use them in different ways: for recreation, for transportation, and even for police work and fighting fires. This bright and strikingly graphic introduction to boats from award-winning author and illustrator GAIL GIBBONS is both basic and inviting, making it perfect for very young children.",,,,,,,20,,,,,English,,,,9780823439782,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:22:20.375504016,,,,,,WOfRtAEACAAJ,,0,,
"Dora's Puppy, Perrito! (Dora the Explorer)",,,,,Random House,"House, Random",,,,,Random House Children's Books,2013/07/23,2013,,Juvenile Fiction,Nickelodeon's Dora the Explorer has a new pet puppy! This Step 1 Step into Reading leveled reader is perfect for girls ages 4–6.,,,,,,,32,,,,,English,,,,9780449818572,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:22:06.859701991,,,,,,I_K9d8yAtjAC,,0,,
"Sun Up, Sun Down",,,,,Gail Gibbons,"Gibbons, Gail",,,,,Houghton Mifflin Harcourt,1987/09/01,1987,,Juvenile Nonfiction,Simple language and bold illustrations make this a fun and informative book about the sun. “Add this one to primary-grade science shelves.”--Booklist,,,,,,,30,,,,,English,,,,9780152827823,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:21:49.173153996,,,,,,O3Z1pdYA7KsC,,0,,
"Watch Out, Triceratops!",,,,,Dawn Bentley,"Bentley, Dawn",,,,,Soundprints,,2004,,Juvenile Fiction,"Triceratops is distracted by a strange sound in the forest. He goes to find out what it is, but then can't find his herd again! Triceratops knows that when he's all alone, he's not safe. Crunching footsteps come closer and closer, and a huge Tyrannosaurus rex towers over Triceratops. What will Triceratops do?",,,,,,,32,,,,,English,,,,9781592493036,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:21:26.437394976,,,,,,qE5KtAEACAAJ,,0,,
If I Had a Dragon,,,,,Amanda Ellery,"Ellery, Amanda",,,,,Simon & Schuster Books for Young Readers,2006/06/01,2006,,Juvenile Fiction,"Morton's brother is too little to be any fun -- but if he were a dragon, playtime would be great...wouldn't it?",,,,,,,40,,,,,English,,,,9781416909248,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:21:26.429759025,,,,,,nMRaAAAAYAAJ,,0,,
Time train,,,,,Paul Fleischman,"Fleischman, Paul",,,,,HarperCollinsPublishers,1991/09/26,1991,,Juvenile Fiction,A class takes a field trip back through time to observe living dinosaurs in their natural habitat.,,,,,,,32,,,,,English,,,,9780060217105,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:21:26.424422025,,,,,,sT_hAAAAMAAJ,,0,,
Dragons Love Tacos 2,,The Sequel,,,Adam Rubin,"Rubin, Adam",,,,,Penguin,,2017,,Juvenile Fiction,"The hilarious sequel to the smokin' hot New York Times best seller, perfect for story time News alert! It has just been discovered that there are NO MORE TACOS left anywhere in the world. This is a huge problem because, as you know, dragons love tacos. If only there was a way for the dragons to travel back in time, to before tacos went extinct. Then they could grab lots of tacos and bring them back! It's the perfect plan, as long as there's no spicy salsa. You remember what happened last time . . .  The award-winning creators of Robo-Sauce and Secret Pizza Party return with a gut-bustingly hilarious companion to the bestselling phenomenon Dragons Love Tacos.",,,,,,,48,,,,,English,,,,9780525428886,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:21:26.418282985,,,,,,SIeVDgAAQBAJ,,0,,
How Many Sharks in the Bath?,,,,,Bill Gillham,"Gillham, Bill",,,,,Frances Lincoln Limited,,2006,,Juvenile Fiction,"How Many Sharks in the Bath?takes a fresh approach to teaching numbers, reflecting the very latest in educational research. Packed with fun activities and clear, lively, colorful illustrations, this book is the perfect way to help children truly understand quantities rather than just reciting numbers in order, and to recognize the spelling of each number. Youngsters get to count how many penguins are in the shower, how many ostriches are in a bed, and much more.",,,,,,,32,,,,,English,,,,9781845075644,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:21:26.411388993,,,,,,xbcHcjR6f54C,,0,,
Noah Makes a Boat,,,,,Pippa Goodhart,"Goodhart, Pippa",,,,,Houghton Mifflin Harcourt,,1997,,Juvenile Fiction,"It's going to rain, and God tells Noah that he must make a boat to keep the animals safe. But Noah doesn't know how to make a boat. Only with the help of his grandson, Little Noah, is he able to figure it out. By the time the rains begin to fall, Noah and Little Noah have made the world's greatest vessel and filled it with two of every kind of animal. Children will revel in the fact that Little Noah, not the adult, is the one who solves the problem. This is a wonderfully inventive retelling of one of the oldest stories in the world, complete with Bernard Lodge's distinctive lino-cut illustrations.",,,,,,,33,,,,,English,,,,9780395869574,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:21:26.405675053,,,,,,rFOQKHahP04C,,0,,
Each Orange Had 8 Slices,,,,,Paul Giganti,"Giganti, Paul",,,,,HarperCollins,1992/03/27,1992,,Juvenile Nonfiction,"If each orange has 8 slices and each slice has 2 seeds, how many seeds are there in all? You;ll have fun wether you multiply, add or count your way through the math puzzles hiding in the world all around you.In this companion volume to How Many Snails?, dynamic illustrations and appealing words combine to introduce beginning math concepts and reinforce visual literacy. ""An unusually stimulating counting book that holds appeal for a wide spectrum of ages....Crew's typically bold, uncluttered pictures make counting easy for the smallest fingers.""--Publishers Weekly.""The vibrant style of Crew's gouache artwork is well matched to this exceptional introduction to mathematics."" -- School Library Journal",,,,,,,32,,,,,English,,,,9780688104283,0,0,,Unread,,,,,,,0,,,,2018/06/08 07:21:26.397591948,,,,,,3x5ttQEACAAJ,,0,,
